Household_ID,Year,GWBCODEJJJJ,GEMEENTE,WIJK,BUURT,ZONPV,ZONVERMOGEN31DEC,ELEK,ELEKTERUG,GESTINKH,BBIHJ,TYPHH31DEC,Energielabel,LIHE,LEKWI,LIHEZLEK
1671,2022,10120102,1012,01,02,0,0,2600,738.3,18335,15841,COUPLE,D,1,0,1
1672,2022,10110105,1011,01,05,0,0,3532,334.6,18108,12834,FAMILY,E,0,0,0
1673,2022,10130203,1013,02,03,0,0,3311,906.8,13888,13526,ALONE,D,0,0,0
1674,2022,10040305,1004,03,05,0,0,4042,74.8,49399,33445,FAMILY,E,0,0,0
1675,2022,10000401,1000,04,01,1,4304,3899,49.8,18747,7044,COUPLE,E,0,0,0
1676,2022,10130303,1013,03,03,1,2409,3227,127.5,40480,18960,FAMILY,B,0,0,0
1677,2022,10050404,1005,04,04,0,0,2392,116.5,47129,15693,COUPLE,D,0,1,0
1678,2022,10120502,1012,05,02,0,0,2612,87.8,36284,23074,OTHER,B,0,0,1
1679,2022,10050104,1005,01,04,0,0,2705,661.3,17750,8713,ALONE,D,0,0,0
1680,2022,10020504,1002,05,04,0,0,2916,600.8,26953,13204,FAMILY,D,0,0,0
1681,2022,10000505,1000,05,05,0,0,3441,647.6,21761,15913,COUPLE,G,0,1,0
1682,2022,10000304,1000,03,04,0,0,3843,688.4,14018,3529,ALONE,A,0,1,0
1683,2022,10080204,1008,02,04,0,0,3153,756.9,25904,555,ALONE,A,0,0,0
1684,2022,10180401,1018,04,01,0,0,3214,207.2,12215,14833,FAMILY,A,0,0,0
1685,2022,10050205,1005,02,05,0,0,3328,622.3,39888,25701,ALONE,C,0,1,0
1686,2022,10000501,1000,05,01,0,0,2735,580,17460,12182,ALONE,E,0,0,0
1687,2022,10130504,1013,05,04,0,0,2367,943.7,24357,13279,OTHER,E,0,0,0
1688,2022,10030401,1003,04,01,1,2899,1620,232.4,25378,24205,FAMILY,E,0,0,1
1689,2022,10010504,1001,05,04,0,0,2574,58.7,19351,13809,ALONE,F,1,0,0
1690,2022,10150303,1015,03,03,0,0,3625,653.5,29535,21215,COUPLE,C,0,0,0
1691,2022,10000302,1000,03,02,0,0,2567,740.2,17370,36331,COUPLE,A,0,0,1
1692,2022,10000502,1000,05,02,1,3831,2985,283.2,34052,10383,FAMILY,A,0,0,1
1693,2022,10140205,1014,02,05,0,0,3619,570.8,11237,13583,FAMILY,F,0,1,0
1694,2022,10060302,1006,03,02,0,0,3668,59.5,23463,18169,FAMILY,E,0,0,0
1695,2022,10160205,1016,02,05,0,0,2228,960,58073,26932,ALONE,D,1,0,0
1696,2022,10060201,1006,02,01,0,0,4097,109.9,13357,14078,COUPLE,C,1,0,1
1697,2022,10160103,1016,01,03,0,0,4214,67.6,15695,20834,ALONE,C,0,0,0
1698,2022,10060204,1006,02,04,1,2998,2183,44.1,28479,17783,ALONE,G,0,1,0
1699,2022,10100405,1010,04,05,0,0,2458,427.3,24095,14422,FAMILY,A,0,0,0
1700,2022,10030302,1003,03,02,1,3225,4271,97.2,26247,11636,ALONE,E,1,1,0
1701,2022,10130302,1013,03,02,0,0,3067,744.6,28130,10126,COUPLE,C,1,1,0
1702,2022,10160202,1016,02,02,0,0,1202,898.9,30253,39524,FAMILY,A,0,1,0
1703,2022,10080204,1008,02,04,0,0,1940,260.2,38363,2671,ALONE,E,0,0,0
1704,2022,10000203,1000,02,03,0,0,2975,628.8,27035,3429,ALONE,C,0,0,0
1705,2022,10060401,1006,04,01,0,0,2153,42.3,19523,16957,FAMILY,E,0,0,0
1706,2022,10000205,1000,02,05,1,2024,2827,386.6,30831,16626,OTHER,E,0,0,0
1707,2022,10010105,1001,01,05,0,0,3229,292.9,56950,18410,FAMILY,D,0,0,0
1708,2022,10100303,1010,03,03,0,0,4516,228.6,20613,8003,COUPLE,E,0,0,0
1709,2022,10100203,1010,02,03,0,0,2938,644.7,13530,6788,ALONE,D,0,0,0
1710,2022,10190405,1019,04,05,0,0,4165,130.2,38312,12716,ALONE,C,0,0,0
1711,2022,10110103,1011,01,03,0,0,4485,860.7,20739,22260,FAMILY,E,0,0,0
1712,2022,10050203,1005,02,03,1,2302,4490,664.8,10000,6858,ALONE,D,0,0,0
1713,2022,10180101,1018,01,01,0,0,3456,710.7,33648,16208,FAMILY,A,0,1,0
1714,2022,10180202,1018,02,02,0,0,1433,935.3,16853,10901,COUPLE,F,1,0,0
1715,2022,10070502,1007,05,02,0,0,3614,942.4,21051,2804,COUPLE,D,0,1,0
1716,2022,10020201,1002,02,01,0,0,4143,551.7,26003,4748,FAMILY,F,0,1,0
1717,2022,10110101,1011,01,01,0,0,3127,495.4,24227,22282,FAMILY,F,0,0,0
1718,2022,10190102,1019,01,02,0,0,4770,335.4,31405,10169,COUPLE,C,0,0,0
1719,2022,10070503,1007,05,03,0,0,3973,715.6,17716,24950,OTHER,D,0,0,0
1720,2022,10120504,1012,05,04,0,0,3711,538.2,28468,14702,OTHER,C,0,0,0
1721,2022,10190204,1019,02,04,0,0,4177,932.9,19345,4057,OTHER,C,1,0,0
1722,2022,10070205,1007,02,05,0,0,3500,238.6,31869,18817,FAMILY,F,0,0,0
1723,2022,10000501,1000,05,01,0,0,1000,310.3,29961,8589,FAMILY,E,1,0,0
1724,2022,10000402,1000,04,02,0,0,2750,316.1,13798,11985,FAMILY,B,0,0,0
1725,2022,10030104,1003,01,04,0,0,4277,806,37910,24061,ALONE,D,0,1,0
1726,2022,10010102,1001,01,02,0,0,2473,99,16848,4682,ALONE,G,0,0,0
1727,2022,10060402,1006,04,02,0,0,2998,455.6,32992,11403,ALONE,D,0,0,0
1728,2022,10130304,1013,03,04,1,3126,2259,427.6,26466,6331,ALONE,E,1,0,1
1729,2022,10090205,1009,02,05,0,0,4805,73.1,55220,5477,COUPLE,E,1,0,0
1730,2022,10180101,1018,01,01,0,0,4713,410.8,19697,11214,ALONE,C,0,0,0
1731,2022,10190101,1019,01,01,0,0,2404,513.4,18496,8139,OTHER,C,0,0,1
1732,2022,10040301,1004,03,01,0,0,3332,65.1,21813,12808,FAMILY,E,0,0,0
1733,2022,10080304,1008,03,04,0,0,2587,509.9,18928,20110,ALONE,D,0,0,0
1734,2022,10140501,1014,05,01,0,0,3753,959.2,32858,8993,ALONE,D,0,0,0
1735,2022,10140404,1014,04,04,0,0,3658,978.9,10000,3254,FAMILY,E,0,1,0
1736,2022,10070503,1007,05,03,0,0,3930,531.7,13005,20131,FAMILY,E,0,0,0
1737,2022,10190104,1019,01,04,0,0,3498,515.1,12914,8939,OTHER,C,0,0,0
1738,2022,10070502,1007,05,02,0,0,5841,285.5,35424,29622,OTHER,B,0,0,0
1739,2022,10000303,1000,03,03,0,0,2274,997.1,51808,11728,OTHER,C,1,0,0
1740,2022,10040303,1004,03,03,0,0,1660,274.2,20905,13912,COUPLE,D,0,0,0
1741,2022,10030503,1003,05,03,0,0,2846,452.9,20243,0,ALONE,C,0,0,1
1742,2022,10120201,1012,02,01,0,0,1788,2.9,22811,5706,FAMILY,D,0,0,0
1743,2022,10050303,1005,03,03,0,0,1856,349.2,39377,0,ALONE,A,0,1,0
1744,2022,10020201,1002,02,01,0,0,2298,71.4,13853,17352,FAMILY,D,0,0,1
1745,2022,10040104,1004,01,04,0,0,2370,743.8,24814,14345,COUPLE,C,1,0,0
1746,2022,10090202,1009,02,02,0,0,2340,561,35867,20040,FAMILY,D,0,0,0
1747,2022,10190503,1019,05,03,0,0,3666,572.2,28298,21459,ALONE,C,0,0,0
1748,2022,10060502,1006,05,02,0,0,2744,286.5,24216,22691,COUPLE,C,0,0,0
1749,2022,10010103,1001,01,03,0,0,3038,814.9,36334,13199,COUPLE,F,0,0,0
1750,2022,10180404,1018,04,04,1,2640,4004,3.3,10000,15683,OTHER,B,0,0,0
1751,2022,10110403,1011,04,03,0,0,2510,333.6,30913,19631,ALONE,D,0,0,1
1752,2022,10110402,1011,04,02,1,2281,2961,659.5,15882,8642,OTHER,F,0,0,0
1753,2022,10170305,1017,03,05,0,0,3529,907.9,10000,7495,FAMILY,D,1,0,0
1754,2022,10030402,1003,04,02,0,0,1452,234.6,28441,27320,FAMILY,F,0,1,0
1755,2022,10080105,1008,01,05,0,0,1053,541.1,43775,550,FAMILY,B,0,0,0
1756,2022,10120303,1012,03,03,0,0,3511,538,20563,19000,COUPLE,D,0,0,0
1757,2022,10010301,1001,03,01,0,0,3642,874.2,35469,17729,ALONE,D,0,0,0
1758,2022,10050104,1005,01,04,0,0,5057,50.5,49322,6013,ALONE,A,0,0,0
1759,2022,10060501,1006,05,01,0,0,3342,424.5,42508,9657,FAMILY,C,1,0,0
1760,2022,10150403,1015,04,03,0,0,3937,182.5,50010,12145,FAMILY,C,0,0,0
1761,2022,10190502,1019,05,02,0,0,3024,21.5,31922,16733,ALONE,D,0,0,0
1762,2022,10180403,1018,04,03,1,2948,3467,147,22873,17813,COUPLE,F,0,0,0
1763,2022,10140303,1014,03,03,0,0,4700,976.5,10000,14752,COUPLE,A,1,0,0
1764,2022,10140302,1014,03,02,0,0,1288,214.8,19476,16507,ALONE,C,1,0,0
1765,2022,10180305,1018,03,05,0,0,3572,935,14448,20275,COUPLE,C,0,0,1
1766,2022,10070405,1007,04,05,1,2497,5122,205.3,65216,19906,ALONE,D,0,0,0
1767,2022,10140501,1014,05,01,0,0,3453,931.3,20172,27274,ALONE,E,1,0,0
1768,2022,10010202,1001,02,02,0,0,4685,654.6,23426,23345,COUPLE,C,0,1,0
1769,2022,10040404,1004,04,04,0,0,2633,113.2,29020,15142,COUPLE,A,0,0,0
1770,2022,10150105,1015,01,05,0,0,3171,581.9,22511,20125,ALONE,E,0,0,0
1771,2022,10190203,1019,02,03,0,0,3230,318.5,51406,18390,COUPLE,F,0,0,1
1772,2022,10020405,1002,04,05,0,0,1204,383.2,16133,16315,ALONE,D,0,0,0
1773,2022,10120304,1012,03,04,0,0,2148,440.2,24277,8051,ALONE,D,0,0,0
1774,2022,10170301,1017,03,01,0,0,2212,422.7,15195,16298,ALONE,B,0,0,0
1775,2022,10070503,1007,05,03,0,0,3939,664.1,11384,0,ALONE,B,1,0,0
1776,2022,10130405,1013,04,05,0,0,3984,768.4,16221,23578,ALONE,B,0,0,0
1777,2022,10110204,1011,02,04,0,0,3491,329.2,21622,17802,FAMILY,C,1,1,0
1778,2022,10090201,1009,02,01,0,0,3941,924.4,17771,13726,COUPLE,F,1,1,0
1779,2022,10070403,1007,04,03,0,0,3052,938.5,15580,11634,ALONE,D,0,0,0
1780,2022,10060403,1006,04,03,0,0,4281,40.7,10903,20236,ALONE,B,0,0,1
1781,2022,10180304,1018,03,04,1,3222,3207,14.9,21129,29700,ALONE,C,0,0,0
1782,2022,10160104,1016,01,04,0,0,3252,425.1,10380,18000,FAMILY,C,1,0,0
1783,2022,10030303,1003,03,03,0,0,2960,590.6,32209,30217,ALONE,D,0,1,0
1784,2022,10180303,1018,03,03,0,0,3816,277.9,22953,21274,ALONE,C,0,0,0
1785,2022,10040305,1004,03,05,1,3993,2820,259.4,10627,8556,COUPLE,C,0,0,0
1786,2022,10050303,1005,03,03,0,0,4078,678.3,18871,18901,COUPLE,D,0,0,0
1787,2022,10030101,1003,01,01,0,0,2181,601.7,15122,18120,ALONE,B,0,0,1
1788,2022,10170501,1017,05,01,0,0,2210,167.1,25837,8552,COUPLE,A,0,0,0
1789,2022,10110403,1011,04,03,0,0,3818,884.5,43054,11738,ALONE,A,0,0,0
1790,2022,10090102,1009,01,02,0,0,3120,680,10000,11579,ALONE,C,1,0,0
1791,2022,10120401,1012,04,01,0,0,2791,362.6,23330,15801,FAMILY,A,0,1,0
1792,2022,10030401,1003,04,01,1,2958,4001,683.6,20331,12759,FAMILY,C,0,0,0
1793,2022,10030102,1003,01,02,0,0,2653,112.7,30812,17149,COUPLE,E,1,0,0
1794,2022,10130505,1013,05,05,0,0,3019,468.3,24504,18445,ALONE,E,0,0,0
1795,2022,10140501,1014,05,01,0,0,4459,169,15123,25141,COUPLE,D,0,0,0
1796,2022,10120503,1012,05,03,1,2859,4585,41.4,18778,19393,ALONE,F,0,0,0
1797,2022,10070105,1007,01,05,0,0,4615,338.3,14794,9384,FAMILY,C,1,1,1
1798,2022,10160404,1016,04,04,0,0,2946,150.7,37722,31888,COUPLE,F,0,0,1
1799,2022,10140403,1014,04,03,1,4058,4307,633.5,22262,9436,ALONE,C,1,1,0
1800,2022,10070305,1007,03,05,0,0,2345,674.1,56987,11899,COUPLE,C,0,0,0
1801,2022,10150501,1015,05,01,0,0,2383,148.7,21368,19779,FAMILY,C,0,0,0
1802,2022,10090402,1009,04,02,0,0,1084,24.6,15456,38162,ALONE,A,1,0,0
1803,2022,10010104,1001,01,04,1,3786,4705,792.8,10333,18212,FAMILY,G,0,0,0
1804,2022,10110301,1011,03,01,0,0,2422,2.1,10000,9867,FAMILY,B,0,0,0
1805,2022,10050505,1005,05,05,0,0,3086,343.9,10000,1885,ALONE,C,0,0,0
1806,2022,10130302,1013,03,02,0,0,2380,494.6,25173,1353,OTHER,C,0,0,0
1807,2022,10120204,1012,02,04,0,0,3825,818.6,28406,15087,COUPLE,A,0,0,1
1808,2022,10080404,1008,04,04,1,3838,2861,838.6,10000,19357,FAMILY,B,0,0,0
1809,2022,10110103,1011,01,03,1,1183,2025,724.9,34458,3641,FAMILY,A,0,0,0
1810,2022,10170404,1017,04,04,0,0,3597,247.2,17300,16775,COUPLE,C,0,0,0
1811,2022,10120105,1012,01,05,0,0,1909,720.2,23703,4491,ALONE,F,0,1,0
1812,2022,10170203,1017,02,03,0,0,2446,246.5,49321,7604,OTHER,C,0,0,0
1813,2022,10150401,1015,04,01,0,0,1303,214.6,34489,20053,ALONE,B,0,0,1
1814,2022,10010501,1001,05,01,0,0,1918,547.1,19259,9018,ALONE,D,1,0,0
1815,2022,10000301,1000,03,01,0,0,3360,678.9,14106,25480,ALONE,G,0,0,1
1816,2022,10000401,1000,04,01,0,0,1431,53.1,10000,10324,FAMILY,B,0,0,0
1817,2022,10070202,1007,02,02,0,0,1866,60,15373,23875,OTHER,C,0,1,0
1818,2022,10070205,1007,02,05,0,0,3197,784.2,19819,33121,ALONE,G,0,0,0
1819,2022,10010301,1001,03,01,0,0,2710,859.5,13445,9034,FAMILY,B,0,1,1
1820,2022,10020101,1002,01,01,0,0,4992,604.4,20627,34728,ALONE,D,0,0,1
1821,2022,10050505,1005,05,05,0,0,4850,428.8,22889,15107,OTHER,B,0,0,0
1822,2022,10190303,1019,03,03,0,0,2418,845.3,19684,9939,COUPLE,F,0,1,0
1823,2022,10160501,1016,05,01,0,0,3701,728.8,15914,12631,ALONE,G,0,0,0
1824,2022,10100204,1010,02,04,0,0,3874,579.6,23964,11772,ALONE,E,0,0,0
1825,2022,10110401,1011,04,01,0,0,2662,319.8,27473,26214,ALONE,C,0,1,0
1826,2022,10040303,1004,03,03,0,0,1854,198,12769,25542,ALONE,C,1,0,0
1827,2022,10110404,1011,04,04,0,0,3188,418.7,44598,25447,FAMILY,B,1,0,1
1828,2022,10140302,1014,03,02,0,0,3044,286.8,20967,4604,ALONE,F,0,0,0
1829,2022,10020105,1002,01,05,0,0,2807,339.3,22235,16514,OTHER,F,1,0,0
1830,2022,10160505,1016,05,05,0,0,3598,515.6,31385,2602,COUPLE,C,0,0,0
1831,2022,10110404,1011,04,04,0,0,2524,169.1,24750,23088,FAMILY,D,0,1,0
1832,2022,10080401,1008,04,01,0,0,2163,806.2,35474,11130,ALONE,B,0,0,1
1833,2022,10140504,1014,05,04,1,2841,3298,145.5,25426,19024,FAMILY,C,0,0,0
1834,2022,10060302,1006,03,02,0,0,3547,481,16216,10985,FAMILY,D,0,0,1
1835,2022,10190203,1019,02,03,0,0,2141,746,26390,953,FAMILY,C,0,0,1
1836,2022,10000301,1000,03,01,0,0,4035,485,12433,22081,OTHER,C,1,0,1
1837,2022,10080202,1008,02,02,0,0,1606,361,23255,22699,ALONE,A,1,1,0
1838,2022,10100405,1010,04,05,0,0,2679,474.9,21663,16114,ALONE,E,1,0,0
1839,2022,10190403,1019,04,03,0,0,2967,848.7,19849,0,FAMILY,F,1,0,0
1840,2022,10130302,1013,03,02,1,2742,2627,990.4,20655,21002,FAMILY,G,1,0,0
1841,2022,10000501,1000,05,01,0,0,2691,631.1,10000,9099,COUPLE,E,0,0,0
1842,2022,10160302,1016,03,02,1,2539,4883,793.4,16741,19132,ALONE,D,0,0,0
1843,2022,10040202,1004,02,02,0,0,2434,14.5,23073,11075,FAMILY,C,0,0,0
1844,2022,10040102,1004,01,02,0,0,5397,880.4,23859,11896,ALONE,G,0,0,0
1845,2022,10130402,1013,04,02,0,0,3593,954,13176,18980,ALONE,D,0,0,0
1846,2022,10020205,1002,02,05,0,0,3282,575.2,41475,8432,COUPLE,D,1,0,0
1847,2022,10010204,1001,02,04,0,0,3628,753.8,14284,13666,ALONE,D,1,0,0
1848,2022,10020305,1002,03,05,0,0,5476,512.7,35765,19076,COUPLE,E,0,0,0
1849,2022,10080305,1008,03,05,0,0,2305,286.2,27271,32331,OTHER,A,0,1,0
1850,2022,10190105,1019,01,05,1,4042,2191,852.2,15944,14404,FAMILY,B,1,1,0
1851,2022,10100205,1010,02,05,0,0,2520,596.8,53511,21715,OTHER,D,0,1,0
1852,2022,10140301,1014,03,01,0,0,3228,579.4,12126,5625,FAMILY,F,0,1,0
1853,2022,10090205,1009,02,05,1,2765,1646,659.1,34876,28557,ALONE,D,1,0,0
1854,2022,10120302,1012,03,02,0,0,3220,856,36326,8535,FAMILY,C,0,1,0
1855,2022,10020405,1002,04,05,0,0,4724,731.9,15751,13942,OTHER,C,0,0,1
1856,2022,10130301,1013,03,01,0,0,3336,211.1,44189,19089,OTHER,E,1,1,0
1857,2022,10000205,1000,02,05,0,0,2936,466.8,19437,8760,FAMILY,E,0,0,0
1858,2022,10110401,1011,04,01,0,0,2643,980.3,25446,23647,ALONE,D,0,1,1
1859,2022,10080401,1008,04,01,0,0,4008,554.6,25088,9705,ALONE,C,0,0,0
1860,2022,10100102,1010,01,02,0,0,2456,938.2,20595,21644,ALONE,F,0,0,0
1861,2022,10150404,1015,04,04,0,0,4861,813.4,33037,23541,OTHER,D,0,0,0
1862,2022,10130202,1013,02,02,0,0,4940,666,32752,19627,COUPLE,E,1,1,0
1863,2022,10070401,1007,04,01,1,2087,3431,349.4,10000,20667,FAMILY,B,0,0,0
1864,2022,10030502,1003,05,02,0,0,3189,304.3,42284,35246,COUPLE,C,0,1,0
1865,2022,10080404,1008,04,04,0,0,4127,643.4,10000,18332,FAMILY,F,0,0,0
1866,2022,10160204,1016,02,04,0,0,4185,432.6,36911,15878,ALONE,A,0,0,0
1867,2022,10080102,1008,01,02,0,0,2474,798.8,38690,17689,ALONE,D,1,0,0
1868,2022,10150201,1015,02,01,0,0,2726,760.5,12765,25170,COUPLE,D,0,0,0
1869,2022,10080402,1008,04,02,0,0,2009,312.1,17936,33634,COUPLE,E,0,0,0
1870,2022,10110303,1011,03,03,0,0,3568,702.7,12671,13668,ALONE,C,0,0,0
1871,2022,10040201,1004,02,01,0,0,3799,494.6,19782,7700,FAMILY,B,1,0,0
1872,2022,10020201,1002,02,01,0,0,1985,323.3,18882,24300,ALONE,F,0,0,0
1873,2022,10060104,1006,01,04,0,0,2790,413,32527,4095,FAMILY,D,0,0,0
1874,2022,10020403,1002,04,03,0,0,1987,895.4,42410,17062,ALONE,B,1,1,0
1875,2022,10180202,1018,02,02,0,0,2391,359.5,44260,17437,FAMILY,B,0,0,0
1876,2022,10160301,1016,03,01,0,0,3695,287.4,16629,14141,ALONE,G,0,0,0
1877,2022,10080101,1008,01,01,0,0,2539,351.8,19838,14611,FAMILY,B,1,0,1
1878,2022,10190402,1019,04,02,0,0,2929,214.6,10000,1780,COUPLE,D,0,1,0
1879,2022,10030305,1003,03,05,0,0,1735,544.6,14721,8053,FAMILY,C,0,0,0
1880,2022,10000301,1000,03,01,0,0,3368,147.4,35682,22496,OTHER,F,0,0,0
1881,2022,10170302,1017,03,02,0,0,3160,817.4,49404,0,ALONE,E,0,0,0
1882,2022,10040102,1004,01,02,0,0,2543,225.6,11882,14312,ALONE,D,0,1,0
1883,2022,10110303,1011,03,03,0,0,3029,598.1,16379,12499,FAMILY,A,1,0,1
1884,2022,10070302,1007,03,02,0,0,3362,125,21737,0,COUPLE,F,1,0,0
1885,2022,10160304,1016,03,04,0,0,2466,978.5,25338,28539,ALONE,C,0,0,1
1886,2022,10090201,1009,02,01,0,0,1871,454.6,14694,6757,COUPLE,F,0,1,0
1887,2022,10050302,1005,03,02,0,0,4825,822.2,27228,19391,ALONE,D,0,0,0
1888,2022,10000301,1000,03,01,0,0,2630,768.6,17380,11248,ALONE,D,0,0,1
1889,2022,10130403,1013,04,03,0,0,3112,713.7,21867,8241,COUPLE,A,0,0,0
1890,2022,10160101,1016,01,01,0,0,4109,827.4,28944,13112,FAMILY,E,0,1,0
1891,2022,10140102,1014,01,02,0,0,6376,100.5,22097,12149,COUPLE,C,1,0,0
1892,2022,10100402,1010,04,02,0,0,2079,678.5,17708,13506,COUPLE,C,0,0,1
1893,2022,10020202,1002,02,02,0,0,3604,265.8,20851,8704,FAMILY,B,0,0,0
1894,2022,10180405,1018,04,05,0,0,2563,785.9,21074,6888,ALONE,B,1,0,0
1895,2022,10010505,1001,05,05,0,0,2715,956.9,18306,23035,FAMILY,B,0,0,0
1896,2022,10190105,1019,01,05,0,0,2551,901.5,19352,15055,FAMILY,C,0,0,0
1897,2022,10020503,1002,05,03,0,0,2186,115,48987,14517,ALONE,F,0,1,0
1898,2022,10130302,1013,03,02,1,3396,3162,369.6,29157,7868,ALONE,C,0,0,0
1899,2022,10020103,1002,01,03,0,0,1872,364.3,19001,27595,OTHER,E,0,0,0
1900,2022,10030304,1003,03,04,0,0,4052,122.3,31209,14300,OTHER,A,1,1,0
1901,2022,10100102,1010,01,02,0,0,3249,98.1,18640,0,ALONE,D,0,0,0
1902,2022,10080203,1008,02,03,0,0,3580,384.9,39599,17206,ALONE,D,1,0,1
1903,2022,10040205,1004,02,05,1,3193,2780,992.1,26497,8886,ALONE,G,0,0,0
1904,2022,10080505,1008,05,05,0,0,2869,568.9,20875,22286,ALONE,E,1,1,0
1905,2022,10170505,1017,05,05,0,0,3458,621.8,27552,23307,COUPLE,D,1,1,0
1906,2022,10060501,1006,05,01,0,0,2152,471,10042,22383,COUPLE,E,0,0,0
1907,2022,10110405,1011,04,05,0,0,2877,662.3,12539,11308,FAMILY,B,1,0,0
1908,2022,10010402,1001,04,02,1,2462,2426,956.7,12125,14096,ALONE,D,0,0,0
1909,2022,10080104,1008,01,04,0,0,2398,588.7,23658,16988,FAMILY,A,0,1,0
1910,2022,10190401,1019,04,01,0,0,1301,65,52378,22141,ALONE,C,0,0,1
1911,2022,10160403,1016,04,03,0,0,4405,492.9,67214,6697,ALONE,B,0,0,0
1912,2022,10060103,1006,01,03,0,0,2582,992.8,30303,15747,COUPLE,E,1,0,1
1913,2022,10030103,1003,01,03,0,0,4247,387.4,28294,29943,ALONE,D,0,0,1
1914,2022,10150403,1015,04,03,0,0,4161,593.9,10000,10716,ALONE,E,0,0,0
1915,2022,10150104,1015,01,04,0,0,2042,106.6,16792,14791,FAMILY,D,1,0,0
1916,2022,10080502,1008,05,02,0,0,2220,141.2,14855,35907,ALONE,A,0,1,0
1917,2022,10150501,1015,05,01,0,0,5504,874.7,16148,13070,FAMILY,E,0,1,0
1918,2022,10100401,1010,04,01,1,4014,4775,300.3,20250,2689,ALONE,E,0,0,1
1919,2022,10080401,1008,04,01,0,0,3171,305.5,17395,14540,ALONE,F,0,0,0
1920,2022,10060302,1006,03,02,0,0,3431,387.2,10000,28383,COUPLE,D,0,0,0
1921,2022,10030101,1003,01,01,0,0,2632,966.5,32014,23453,FAMILY,E,0,1,0
1922,2022,10010101,1001,01,01,0,0,3589,84.4,12882,7162,COUPLE,E,0,1,0
1923,2022,10190105,1019,01,05,1,3624,2554,818.8,24825,18323,COUPLE,B,0,0,0
1924,2022,10010205,1001,02,05,0,0,1370,341.6,62133,13593,OTHER,B,0,0,0
1925,2022,10030102,1003,01,02,0,0,2010,849.5,13909,21496,FAMILY,A,0,0,0
1926,2022,10080301,1008,03,01,0,0,3218,991.8,10000,10076,ALONE,C,0,1,1
1927,2022,10170305,1017,03,05,0,0,2182,348.7,19091,18956,FAMILY,D,1,0,0
1928,2022,10180301,1018,03,01,1,3622,3139,129.4,38195,30282,COUPLE,G,1,1,0
1929,2022,10120302,1012,03,02,1,3587,2232,144.4,58640,0,FAMILY,C,1,1,0
1930,2022,10180405,1018,04,05,0,0,2495,758.7,11911,19743,COUPLE,E,0,0,0
1931,2022,10010503,1001,05,03,1,4071,3967,144.9,28235,25552,ALONE,D,1,1,0
1932,2022,10000503,1000,05,03,0,0,3422,260.4,17454,2549,COUPLE,B,1,0,1
1933,2022,10020305,1002,03,05,0,0,3191,204.4,20889,9235,COUPLE,A,0,0,0
1934,2022,10000203,1000,02,03,0,0,3991,355.7,82633,11850,COUPLE,D,0,0,0
1935,2022,10190403,1019,04,03,0,0,3632,74.4,10389,9152,FAMILY,E,0,0,0
1936,2022,10090201,1009,02,01,0,0,4501,856.7,25005,8553,FAMILY,G,0,0,0
1937,2022,10140503,1014,05,03,0,0,2786,860.1,27829,12002,COUPLE,C,0,0,0
1938,2022,10090101,1009,01,01,0,0,2813,412.9,37907,21813,COUPLE,F,0,0,0
1939,2022,10050401,1005,04,01,0,0,2029,612.1,23132,26901,COUPLE,C,0,1,0
1940,2022,10090301,1009,03,01,0,0,2813,642,25694,25421,COUPLE,D,1,1,1
1941,2022,10070102,1007,01,02,0,0,4068,749.3,18109,22950,OTHER,D,0,0,0
1942,2022,10100105,1010,01,05,0,0,4369,520.7,25199,29656,COUPLE,A,0,0,0
1943,2022,10040105,1004,01,05,0,0,4064,510.3,18553,31250,ALONE,A,0,0,0
1944,2022,10050303,1005,03,03,0,0,1585,631.3,30055,16328,COUPLE,A,0,0,0
1945,2022,10050201,1005,02,01,0,0,4174,703,18309,26447,COUPLE,C,0,0,0
1946,2022,10010103,1001,01,03,0,0,1545,346.7,26596,18391,COUPLE,E,1,0,0
1947,2022,10010102,1001,01,02,0,0,4008,330.4,21706,13270,COUPLE,B,0,0,0
1948,2022,10130401,1013,04,01,0,0,2868,269.7,38677,14601,ALONE,D,0,0,1
1949,2022,10000301,1000,03,01,0,0,3832,548.8,21467,23100,ALONE,C,0,1,0
1950,2022,10080401,1008,04,01,0,0,2000,360.2,10000,26724,ALONE,E,1,0,0
1951,2022,10000302,1000,03,02,0,0,4254,540.3,41396,19643,COUPLE,E,1,0,0
1952,2022,10000202,1000,02,02,0,0,1881,406,14004,11831,ALONE,E,0,0,0
1953,2022,10060405,1006,04,05,0,0,2598,836.7,15884,11084,FAMILY,D,0,0,0
1954,2022,10140102,1014,01,02,0,0,2301,73.1,16353,173,ALONE,C,0,0,0
1955,2022,10150404,1015,04,04,0,0,1621,572.2,43792,17887,OTHER,E,1,1,0
1956,2022,10120402,1012,04,02,0,0,3285,575.6,10000,17343,ALONE,B,0,1,1
1957,2022,10020304,1002,03,04,0,0,4825,383.7,105754,6642,ALONE,C,0,0,0
1958,2022,10110204,1011,02,04,0,0,5600,421,37347,18784,COUPLE,B,0,1,0
1959,2022,10160205,1016,02,05,0,0,3287,800.1,24627,18650,ALONE,D,0,0,0
1960,2022,10130504,1013,05,04,0,0,4205,280.7,21430,3130,OTHER,D,0,0,0
1961,2022,10130502,1013,05,02,0,0,3408,871.4,25406,12426,ALONE,D,0,0,0
1962,2022,10070105,1007,01,05,0,0,3648,896.3,28582,26272,COUPLE,C,0,0,1
